1709, 6.52723e-05, 8.6696e-05, 0.269075, 0.251866, 5e-08, 0.6444
1225, 1.07599e-05, 0.000125535, 0.0194358, -0.254412, 5e-08, 0.644746
1284, 4.03725e-06, 0.000115455, 0.0318927, 0.0146178, 5e-08, 0.644219
480, 6.67768e-06, 5.27196e-05, 0.112102, -0.268549, 5e-08, 0.644831
610, 6.44813e-05, 9.02228e-05, 0.299252, -0.32582, 5e-08, 0.644695
1136, 1.14567e-05, 0.000108979, -0.293033, 0.283943, 5e-08, 0.644896
689, 0.000108258, 4.5563e-05, 0.452418, 0.488319, 5e-08, 0.644477
268, 1.20826e-05, 8.65148e-05, 0.263829, -0.29278, 5e-08, 0.644988
433, 0.000148455, 4.23318e-05, 0.729646, -0.0476464, 5e-08, 0.644656
977, 0.000106329, 2.3775e-05, 0.0211715, -0.279338, 5e-08, 0.644592
1615, 1.40447e-05, 5.89866e-05, 0.21888, -0.0492493, 5e-08, 0.644384
426, 2.54978e-05, 5.49416e-05, -0.293472, 0.733359, 5e-08, 0.644692
892, 3.7285e-05, 0.000789946, 0.461798, -0.126876, 5e-08, 0.644265
71, 1.65412e-05, 6.40432e-05, 0.16398, -0.173665, 5e-08, 0.644926
488, 1.93212e-05, 0.000115357, -0.182697, 0.120414, 5e-08, 0.644644
1657, 1.22724e-05, 8.67386e-05, 0.345424, -0.457535, 5e-08, 0.644554
383, 0, 5.00786e-05, 0.233623, 0.349406, 5e-08, 0.645
685, 2.61011e-05, 5.59327e-05, -0.513584, 0.0895694, 5e-08, 0.644194
607, 6.05876e-05, 0.000178326, -0.310709, 0.462014, 5e-08, 0.644338
982, 2.46103e-05, 0.000182279, -0.114782, 0.258131, 5e-08, 0.644757
1925, 7.66097e-05, 6.26095e-05, 0.244464, -0.0523477, 5e-08, 0.64492
430, 0.000180302, 3.40015e-05, -0.290915, 0.0193893, 5e-08, 0.644158
345, 0.000191582, 5.24768e-05, 0.200728, 0.369945, 5e-08, 0.644455
425, 5.62136e-06, 0.00012079, 0.751623, 0.0976461, 5e-08, 0.64488
487, 7.90837e-05, 7.79458e-05, 0.152618, 0.647489, 5e-08, 0.645514
750, 7.79749e-05, 6.7078e-05, 0.0071001, -0.0921423, 5e-08, 0.645355
1451, 0.000113594, 7.41219e-05, 0.427632, -0.0668637, 5e-08, 0.645226
348, 9.39165e-05, 4.76391e-05, -0.0232323, 0.2505, 5e-08, 0.645661
942, 0.00013588, 5.42958e-05, -0.0477764, 0.290488, 5e-08, 0.645722
805, 0.000183037, 6.59795e-05, 0.315791, 0.419611, 5e-08, 0.645798
1777, 4.85557e-06, 0.000113773, 0.661322, -0.360129, 5e-08, 0.645496
905, 5.39173e-06, 0.000112161, 0.145786, 0.131097, 5e-08, 0.645867
561, 6.75395e-06, 0.000110561, 0.323775, 0.0729423, 5e-08, 0.645481
608, 7.80088e-05, 9.48605e-05, 0.0360584, -0.399184, 5e-08, 0.645205
875, 1.06509e-05, 0.000483247, -0.216353, 0.18968, 5e-08, 0.645682
941, 5.07383e-05, 0.000114818, 0.458, 0.121047, 5e-08, 0.645879
1656, 1.48124e-05, 8.47611e-05, -0.305839, 0.298295, 5e-08, 0.645792
697, 6.72761e-05, 0.000170523, 0.328108, 0.186581, 5e-08, 0.645826
1929, 6.48804e-05, 0.000157472, 0.0321899, -0.623045, 5e-08, 0.645704
491, 6.40839e-05, 8.84152e-05, 0.50582, 0.193004, 5e-08, 0.645344
655, 5.1727e-05, 0.00015493, 0.186909, -0.0369702, 5e-08, 0.645043
919, 5.81781e-05, 0.000158048, 0.258201, -0.435704, 5e-08, 0.645586
945, 7.25297e-05, 0.000167759, -0.0244496, 0.119361, 5e-08, 0.645009
551, 6.46013e-05, 9.03332e-05, 0.228114, -0.264466, 5e-08, 0.645336
1015, 4.30901e-05, 8.42438e-05, -0.488335, -0.363989, 5e-08, 0.645457
760, 6.4013e-05, 8.89964e-05, 0.517035, 0.00839474, 5e-08, 0.645424
390, 1.2382e-05, 8.68812e-05, 0.234777, -0.101897, 5e-08, 0.645813
799, 1.40586e-05, 5.95737e-05, 0.465862, 0.36447, 5e-08, 0.645639
418, 1.70473e-05, 5.40052e-05, 0.443834, 0.333133, 5e-08, 0.645469
903, 2.78369e-05, 7.53204e-05, 0.17641, 0.120134, 5e-08, 0.645318
897, 1.75257e-06, 5.40034e-05, -0.0386201, -0.590539, 5e-08, 0.645264
609, 3.88337e-06, 0.000118956, 0.380592, -0.0337908, 5e-08, 0.645472
604, 0.000179018, 0.000102286, 0.637627, 0.132228, 5e-08, 0.646378
556, 6.96911e-05, 9.23163e-05, 0.202647, -0.162444, 5e-08, 0.646248
756, 0.000104021, 5.51129e-05, -0.352899, 0.0343626, 5e-08, 0.646105
698, 0.000135615, 2.85846e-05, 0.143357, -0.408948, 5e-08, 0.646181
347, 0.000111694, 1.91017e-05, -0.451472, -0.482788, 5e-08, 0.64609
424, 0.000169873, 5.16308e-05, 0.168587, -0.225131, 5e-08, 0.646529
543, 0.000184093, 4.06111e-06, 0.42778, 0.123453, 5e-08, 0.646974
290, 6.64068e-06, 0.000799248, -0.0726464, 0.00772916, 5e-08, 0.646272
1705, 8.16184e-06, 0.000124146, 0.588865, 0.286667, 5e-08, 0.646078
1568, 1.6802e-05, 8.62571e-05, -0.0835179, -0.102647, 5e-08, 0.646481
1454, 2.30061e-05, 6.44104e-05, 0.15378, -0.328488, 5e-08, 0.646227
1085, 1.19796e-05, 8.56854e-05, 0.535936, -0.011453, 5e-08, 0.646107
906, 1.99768e-05, 6.441e-05, 0.016777, -0.667017, 5e-08, 0.646222
1778, 6.64656e-05, 9.10204e-05, 0.289004, -0.385837, 5e-08, 0.646133
18, 7.47453e-07, 0.000465296, -0.0916128, -0.445359, 5e-08, 0.646426
1932, 1.59999e-05, 0.000123013, 0.0326735, -0.346985, 5e-08, 0.646144
63, 1.33409e-05, 8.79521e-05, -0.16981, -0.258094, 5e-08, 0.646295
408, 0, 0.000465209, 0.14084, 0.226173, 5e-08, 0.646546
1779, 6.10743e-05, 0.000118724, -0.00798931, -0.315155, 5e-08, 0.646883
1706, 1.3663e-05, 8.47578e-05, 0.0254078, 0.219883, 5e-08, 0.646505
645, 4.2094e-05, 8.4716e-05, -0.682654, 0.207213, 5e-08, 0.646882
1106, 5.78852e-06, 0.000111525, 0.32273, 0.411498, 5e-08, 0.646025
301, 1.11022e-16, 5.33186e-05, 0.428655, 0.0956112, 5e-08, 0.646659
800, 1.42146e-05, 5.8094e-05, 0.460226, -0.15614, 5e-08, 0.646707
296, 1.51088e-05, 5.66454e-05, 0.768975, 0.181091, 5e-08, 0.646704
2027, 5.91421e-05, 7.36151e-05, -0.0741542, -0.441237, 5e-08, 0.646008
571, 1.37348e-05, 0.000490487, -0.191899, 0.0650234, 5e-08, 0.646897
993, 6.31082e-05, 7.0516e-05, -0.226205, -0.328128, 5e-08, 0.646588
554, 0.000132448, 0.000156434, -0.31061, 0.209579, 5e-08, 0.646747
1768, 6.51544e-05, 6.58832e-05, -0.0118774, 0.207262, 5e-08, 0.647138
865, 9.12793e-05, 9.5276e-05, 0.549073, 0.000523155, 5e-08, 0.647345
1372, 7.91009e-05, 5.59308e-05, 0.311867, 0.432825, 5e-08, 0.647426
908, 8.24253e-05, 8.05911e-05, -0.217004, 0.34671, 5e-08, 0.647567
803, 1.07754e-05, 0.000125532, -0.0190239, -0.658263, 5e-08, 0.647643
116, 9.56566e-05, 6.05887e-05, -0.20378, -0.484591, 5e-08, 0.647883
489, 3.34772e-06, 0.000118289, 0.575908, -0.277861, 5e-08, 0.647915
946, 5.26109e-05, 0.000105635, 0.0284796, 0.0469587, 5e-08, 0.647915
980, 6.32945e-05, 0.000157997, 0.00184513, -0.316135, 5e-08, 0.647146
100, 4.98748e-05, 0.000151867, 0.12223, 0.228963, 5e-08, 0.647835
281, 7.46436e-07, 0.000465296, -0.014361, -0.227062, 5e-08, 0.647823
1776, 3.88132e-06, 0.000115647, 0.0586113, 0.113385, 5e-08, 0.647259
1292, 8.50729e-05, 0.000100745, 0.134106, 0.459034, 5e-08, 0.647059
354, 1.93218e-05, 0.000114716, -0.843076, 0.405512, 5e-08, 0.647432
1619, 3.21407e-06, 0.000116611, 0.397386, 0.0082721, 5e-08, 0.647276
421, 6.75586e-06, 5.25825e-05, -0.612174, 0.103923, 5e-08, 0.647899
1450, 5.55528e-05, 7.68438e-05, -0.218341, -0.365755, 5e-08, 0.647963
300, 1.63201e-05, 8.80177e-05, -0.26819, -0.137288, 5e-08, 0.647221
591, 1.40133e-06, 5.4005e-05, -0.220588, -0.305757, 5e-08, 0.647927
1455, 5.4206e-05, 7.88244e-05, -0.198848, 0.0586161, 5e-08, 0.647233
1326, 5.62515e-05, 7.57443e-05, -0.215838, -0.254905, 5e-08, 0.647071
342, 2.73566e-05, 7.67669e-05, 0.3695, -0.047239, 5e-08, 0.647821
420, 5.20827e-05, 8.26509e-05, -0.242864, -0.761222, 5e-08, 0.647179
340, 2.30282e-05, 5.27232e-05, 0.00820731, 0.496612, 5e-08, 0.64712
259, 4.86923e-06, 2.59459e-05, -0.110878, -0.288347, 5e-08, 0.647279
200, 5.2639e-06, 5.38072e-05, -0.280138, -0.154773, 5e-08, 0.647171
1821, 2.81208e-05, 8.06703e-05, 0.249686, -0.0216968, 5e-08, 0.647655
299, 0, 3.6482e-05, 0.335279, -0.506208, 5e-08, 0.647053
606, 7.25719e-05, 7.83608e-05, -0.29272, 0.187718, 5e-08, 0.647241
355, 8.40586e-05, 8.78527e-05, -0.280512, 0.0325748, 5e-08, 0.647604
